datetime,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon
2024-08-01 23:00:00,24.0,24.0,60.94,16.0,0.0,0.0,0.0,0.0,39.2,22.3,58.0,1011.0,10.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-08-02 00:00:00,24.0,24.0,64.94,17.0,0.0,0.0,0.0,0.0,37.1,17.3,76.0,1011.0,10.0,1.2,0.0,0.0,0.0,Clear,clear-night
2024-08-02 01:00:00,23.0,23.0,68.97,17.0,0.0,0.0,0.0,0.0,34.6,14.8,60.0,1011.0,10.0,15.3,0.0,0.0,0.0,Clear,clear-night
2024-08-02 02:00:00,22.4,22.4,71.58,17.0,0.0,0.0,0.0,0.0,32.0,14.8,60.0,1010.0,10.0,3.1,0.0,0.0,0.0,Clear,clear-night
2024-08-02 03:00:00,22.0,22.0,73.29,17.0,0.0,0.0,0.0,0.0,29.9,14.8,54.0,1010.0,10.0,2.0,0.0,0.0,0.0,Clear,clear-night
2024-08-02 04:00:00,22.0,22.0,70.5,16.4,0.0,0.0,0.0,0.0,28.4,11.9,50.0,1010.0,10.0,4.7,0.0,0.0,0.0,Clear,clear-night
2024-08-02 05:00:00,21.4,21.4,73.18,16.4,0.0,0.0,0.0,0.0,26.6,9.0,46.0,1010.0,10.0,6.4,0.0,0.0,0.0,Clear,clear-night
2024-08-02 06:00:00,22.0,22.0,73.29,17.0,0.0,0.0,0.0,0.0,25.6,7.6,8.0,1010.0,10.0,7.9,0.0,0.0,0.0,Clear,clear-night
2024-08-02 07:00:00,23.6,23.6,66.47,17.0,0.0,0.0,0.0,0.0,25.2,10.9,36.0,1010.0,10.0,6.7,37.3,0.1,0.0,Clear,clear-day
2024-08-02 08:00:00,25.0,25.0,63.58,17.6,0.0,0.0,0.0,0.0,27.7,14.8,66.0,1010.0,10.0,6.7,182.7,0.7,2.0,Clear,clear-day
2024-08-02 09:00:00,26.0,26.0,61.39,18.0,0.0,0.0,0.0,0.0,31.3,14.1,98.0,1010.0,10.0,30.0,365.5,1.3,4.0,Partially cloudy,partly-cloudy-day
2024-08-02 10:00:00,27.2,28.0,54.95,17.4,0.0,0.0,0.0,0.0,30.6,17.7,69.0,1009.6,10.0,28.1,507.1,1.8,5.0,Partially cloudy,partly-cloudy-day
2024-08-02 11:00:00,28.6,29.1,49.45,17.0,0.0,0.0,0.0,0.0,31.3,17.7,60.0,1009.0,10.0,28.1,660.3,2.4,7.0,Partially cloudy,partly-cloudy-day
2024-08-02 12:00:00,30.0,30.2,43.91,16.4,0.0,0.0,0.0,0.0,32.0,20.8,42.0,1009.0,10.0,25.0,817.7,2.9,8.0,Partially cloudy,partly-cloudy-day
2024-08-02 13:00:00,30.0,30.0,42.83,16.0,0.0,0.0,0.0,0.0,32.8,22.3,56.0,1009.0,10.0,28.1,888.9,3.2,9.0,Partially cloudy,partly-cloudy-day
2024-08-02 14:00:00,30.0,29.9,41.79,15.6,0.0,0.0,0.0,0.0,33.5,22.7,36.0,1008.4,10.0,25.0,900.4,3.2,9.0,Partially cloudy,partly-cloudy-day
2024-08-02 15:00:00,31.0,31.0,40.45,16.0,0.0,0.0,0.0,0.0,36.4,21.2,42.0,1008.0,10.0,6.4,856.2,3.1,9.0,Clear,clear-day
2024-08-02 16:00:00,30.0,29.7,39.6,14.8,0.0,0.0,0.0,0.0,38.2,26.6,60.0,1008.0,10.0,3.5,758.3,2.7,8.0,Clear,clear-day
2024-08-02 17:00:00,30.0,29.7,40.18,15.0,0.0,0.0,0.0,0.0,39.6,23.4,42.0,1008.0,10.0,0.4,614.2,2.2,6.0,Clear,clear-day
2024-08-02 18:00:00,29.0,29.1,44.73,15.8,0.0,0.0,0.0,0.0,41.0,25.2,40.0,1007.0,10.0,0.4,438.7,1.6,4.0,Clear,clear-day
2024-08-02 19:00:00,28.4,28.5,45.87,15.6,0.0,0.0,0.0,0.0,41.0,23.4,54.0,1007.0,10.0,0.0,251.1,0.9,3.0,Clear,clear-day
2024-08-02 20:00:00,27.0,27.6,52.26,16.4,0.0,0.0,0.0,0.0,39.6,24.1,55.0,1007.0,10.0,0.0,82.8,0.3,1.0,Clear,clear-day
2024-08-02 21:00:00,25.4,25.4,59.77,17.0,0.0,0.0,0.0,0.0,35.6,23.4,60.0,1007.0,10.0,0.0,2.1,0.0,0.0,Clear,clear-night
2024-08-02 22:00:00,24.4,24.4,67.58,18.0,0.0,0.0,0.0,0.0,33.8,18.1,60.0,1008.0,10.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-08-02 23:00:00,24.0,24.0,73.63,19.0,0.0,0.0,0.0,0.0,32.4,16.6,54.0,1008.0,10.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-08-03 00:00:00,24.0,24.0,73.62,19.0,0.0,0.0,0.0,0.0,29.2,24.1,50.0,1007.0,10.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-08-03 01:00:00,23.0,23.0,78.21,19.0,0.0,0.0,0.0,0.0,27.4,15.2,64.0,1007.0,10.0,0.5,0.0,0.0,0.0,Clear,clear-night
2024-08-03 02:00:00,22.4,22.4,81.17,19.0,0.0,0.0,0.0,0.0,25.9,15.5,60.0,1006.4,10.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-08-03 03:00:00,22.4,22.4,78.12,18.4,0.0,0.0,0.0,0.0,23.8,14.8,60.0,1006.0,10.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-08-03 04:00:00,22.0,22.0,83.11,19.0,0.0,0.0,0.0,0.0,22.7,10.1,44.0,1006.0,10.0,0.4,0.0,0.0,0.0,Clear,clear-night
2024-08-03 05:00:00,22.0,22.0,79.99,18.4,0.0,0.0,0.0,0.0,21.6,7.6,22.0,1006.0,10.0,0.4,0.0,0.0,0.0,Clear,clear-night
2024-08-03 06:00:00,22.0,22.0,81.12,18.6,0.0,0.0,0.0,0.0,20.2,7.6,348.0,1006.0,10.0,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-03 07:00:00,23.6,23.6,75.37,19.0,0.0,0.0,0.0,0.0,19.1,11.2,52.0,1006.0,10.0,0.4,36.1,0.1,0.0,Clear,clear-day
2024-08-03 08:00:00,25.0,25.0,72.05,19.6,0.0,0.0,0.0,0.0,20.2,13.4,81.0,1006.0,10.0,1.3,185.4,0.7,2.0,Clear,clear-day
2024-08-03 09:00:00,25.0,25.0,73.8,20.0,0.0,0.0,0.0,0.0,20.9,11.9,102.0,1006.0,10.0,25.0,374.3,1.3,4.0,Partially cloudy,partly-cloudy-day
2024-08-03 10:00:00,25.6,25.6,71.16,20.0,0.0,0.0,0.0,0.0,20.9,13.0,152.0,1006.0,10.0,6.5,523.7,1.9,5.0,Clear,clear-day
2024-08-03 11:00:00,26.0,26.0,72.23,20.6,0.0,0.0,0.0,0.0,20.2,13.4,187.0,1007.0,10.0,1.4,689.8,2.5,7.0,Clear,clear-day
2024-08-03 12:00:00,26.6,26.6,68.7,20.4,0.0,0.0,0.0,0.0,19.1,14.8,186.0,1007.0,10.0,0.1,810.0,2.9,8.0,Clear,clear-day
2024-08-03 13:00:00,27.0,28.6,67.16,20.4,0.0,0.0,0.0,0.0,19.1,13.0,184.0,1006.0,10.0,0.0,886.7,3.2,9.0,Clear,clear-day
2024-08-03 14:00:00,28.6,30.4,59.68,20.0,0.0,0.0,0.0,0.0,21.6,13.0,202.0,1006.0,10.0,0.4,897.3,3.2,9.0,Clear,clear-day
2024-08-03 15:00:00,28.4,30.3,61.93,20.4,0.0,0.0,0.0,0.0,22.7,14.8,236.0,1006.0,10.0,0.0,850.6,3.1,9.0,Clear,clear-day
2024-08-03 16:00:00,28.6,30.9,63.47,21.0,0.0,0.0,0.0,0.0,22.7,14.8,240.0,1005.0,10.0,0.4,752.6,2.7,8.0,Clear,clear-day
2024-08-03 17:00:00,29.0,31.0,59.76,20.4,0.0,0.0,0.0,0.0,21.6,11.9,240.0,1005.0,10.0,0.0,610.7,2.2,6.0,Clear,clear-day
2024-08-03 18:00:00,29.0,30.8,58.35,20.0,0.0,0.0,0.0,0.0,18.7,10.1,240.0,1005.0,10.0,2.3,435.3,1.6,4.0,Clear,clear-day
2024-08-03 19:00:00,29.0,30.5,56.17,19.4,0.0,0.0,0.0,0.0,15.5,6.2,240.0,1005.0,10.0,10.1,240.2,0.9,2.0,Clear,clear-day
2024-08-03 20:00:00,27.4,28.6,60.23,19.0,0.0,0.0,0.0,0.0,15.1,4.7,220.0,1005.0,10.0,14.3,76.3,0.3,1.0,Clear,clear-day
2024-08-03 21:00:00,28.6,28.9,46.89,16.2,0.0,0.0,0.0,0.0,14.8,7.8,359.0,1005.0,10.0,12.5,1.7,0.0,0.0,Clear,clear-night
2024-08-03 22:00:00,27.4,28.2,55.21,17.6,0.0,0.0,0.0,0.0,19.1,9.4,18.0,1006.0,10.0,12.3,0.0,0.0,0.0,Clear,clear-night
2024-08-03 23:00:00,26.4,26.4,56.33,17.0,0.0,0.0,0.0,0.0,18.0,10.1,52.0,1006.0,10.0,12.1,0.0,0.0,0.0,Clear,clear-night
2024-08-04 00:00:00,26.0,26.0,54.07,16.0,0.0,0.0,0.0,0.0,15.1,13.0,320.0,1006.0,10.0,2.8,0.0,0.0,0.0,Clear,clear-night
2024-08-04 01:00:00,25.4,25.4,56.31,16.1,0.0,0.0,0.0,0.0,14.0,12.7,42.0,1006.0,10.0,11.0,0.0,0.0,0.0,Clear,clear-night
2024-08-04 02:00:00,24.4,24.4,76.56,20.0,0.0,0.0,0.0,0.0,15.8,11.2,66.0,1006.0,10.0,6.4,0.0,0.0,0.0,Clear,clear-night
2024-08-04 03:00:00,24.0,24.0,78.36,20.0,0.0,0.0,0.0,0.0,17.3,8.7,31.0,1006.0,10.0,9.2,0.0,0.0,0.0,Clear,clear-night
2024-08-04 04:00:00,24.0,24.0,75.43,19.4,0.0,0.0,0.0,0.0,16.6,6.7,30.0,1006.0,10.0,13.2,0.0,0.0,0.0,Clear,clear-night
2024-08-04 05:00:00,24.0,24.0,78.36,20.0,0.0,0.0,0.0,0.0,14.8,8.7,344.0,1007.0,10.0,14.9,0.0,0.0,0.0,Clear,clear-night
2024-08-04 06:00:00,24.0,24.0,80.26,20.4,0.0,0.0,0.0,0.0,13.3,8.3,360.0,1007.0,10.0,57.6,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-04 07:00:00,25.6,25.6,75.69,21.0,0.0,0.0,0.0,0.0,12.2,6.2,65.0,1007.0,10.0,22.1,26.3,0.1,0.0,Partially cloudy,partly-cloudy-day
2024-08-04 08:00:00,27.2,28.5,61.43,19.2,0.0,0.0,0.0,0.0,13.7,11.9,8.0,1008.0,10.0,22.5,151.7,0.5,2.0,Partially cloudy,partly-cloudy-day
2024-08-04 09:00:00,29.0,30.3,54.83,19.0,0.0,0.0,0.0,0.0,16.2,8.3,52.0,1008.0,10.0,35.1,326.2,1.2,3.0,Partially cloudy,partly-cloudy-day
2024-08-04 10:00:00,28.0,30.1,65.77,21.0,0.0,0.0,0.0,0.0,16.2,10.1,182.0,1008.0,10.0,39.9,492.9,1.8,5.0,Partially cloudy,partly-cloudy-day
2024-08-04 11:00:00,31.6,31.0,34.71,14.2,0.0,0.0,0.0,0.0,18.4,17.6,10.0,1008.0,10.0,62.1,619.6,2.2,6.0,Partially cloudy,partly-cloudy-day
2024-08-04 12:00:00,32.0,31.3,33.6,14.0,0.0,0.0,0.0,0.0,19.1,23.4,26.0,1008.0,10.0,53.3,757.3,2.7,8.0,Partially cloudy,partly-cloudy-day
2024-08-04 13:00:00,32.6,31.4,28.48,12.0,0.0,0.0,0.0,0.0,20.5,23.0,14.0,1008.0,10.0,49.8,842.7,3.0,8.0,Partially cloudy,partly-cloudy-day
2024-08-04 14:00:00,33.0,31.6,27.17,11.6,0.0,0.0,0.0,0.0,22.3,24.5,36.0,1008.0,10.0,82.3,785.3,2.8,8.0,Partially cloudy,partly-cloudy-day
2024-08-04 15:00:00,32.4,30.8,25.26,10.0,0.0,0.0,0.0,0.0,24.8,25.9,22.0,1007.4,10.0,69.7,739.7,2.7,7.0,Partially cloudy,partly-cloudy-day
2024-08-04 16:00:00,33.0,31.6,26.77,11.4,0.0,0.0,0.0,0.0,26.3,23.0,20.0,1007.0,10.0,31.2,699.1,2.5,7.0,Partially cloudy,partly-cloudy-day
2024-08-04 17:00:00,32.0,30.6,27.6,11.0,0.0,0.0,0.0,0.0,28.1,21.2,20.0,1007.0,10.0,36.0,581.0,2.1,6.0,Partially cloudy,partly-cloudy-day
2024-08-04 18:00:00,31.4,30.1,29.76,11.6,0.0,0.0,0.0,0.0,28.4,21.2,40.0,1007.0,10.0,66.6,391.5,1.4,4.0,Partially cloudy,partly-cloudy-day
2024-08-04 19:00:00,30.0,28.9,31.27,11.2,0.0,0.0,0.0,0.0,28.4,22.3,44.0,1007.0,10.0,58.9,216.0,0.8,2.0,Partially cloudy,partly-cloudy-day
2024-08-04 20:00:00,29.0,28.1,33.62,11.4,0.0,0.0,0.0,0.0,27.4,21.6,40.0,1007.0,10.0,43.9,58.1,0.2,1.0,Partially cloudy,partly-cloudy-day
2024-08-04 21:00:00,28.4,27.6,34.47,11.2,0.0,0.0,0.0,0.0,25.6,18.4,40.0,1007.0,10.0,30.9,1.1,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-04 22:00:00,27.0,26.9,40.36,12.4,0.0,0.0,0.0,0.0,24.1,12.6,60.0,1008.0,10.0,19.6,0.0,0.0,0.0,Clear,clear-night
2024-08-04 23:00:00,27.0,27.0,42.01,13.0,0.0,0.0,0.0,0.0,24.5,11.9,50.0,1008.0,10.0,6.8,0.0,0.0,0.0,Clear,clear-night
2024-08-05 00:00:00,26.0,26.0,48.76,14.4,0.0,0.0,0.0,0.0,24.5,10.1,54.0,1008.0,10.0,0.4,0.0,0.0,0.0,Clear,clear-night
2024-08-05 01:00:00,25.4,25.4,49.32,14.0,0.0,0.0,0.0,0.0,24.8,10.5,50.0,1008.0,10.0,30.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-05 02:00:00,25.4,25.4,63.02,17.8,0.0,0.0,0.0,0.0,25.2,13.7,41.0,1008.6,10.0,15.9,0.0,0.0,0.0,Clear,clear-night
2024-08-05 03:00:00,25.0,25.0,73.8,20.0,0.0,0.0,0.0,0.0,25.6,13.0,60.0,1008.0,10.0,19.0,0.0,0.0,0.0,Clear,clear-night
2024-08-05 04:00:00,25.0,25.0,73.8,20.0,0.0,0.0,0.0,0.0,25.6,16.6,50.0,1008.6,10.0,33.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-05 05:00:00,25.0,25.0,73.8,20.0,0.0,0.0,0.0,0.0,24.8,15.5,54.0,1009.0,10.0,48.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-05 06:00:00,25.0,25.0,73.8,20.0,0.0,0.0,0.0,0.0,24.5,13.4,54.0,1009.0,10.0,41.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-05 07:00:00,25.6,25.6,75.69,21.0,0.0,0.0,0.0,0.0,26.3,13.0,56.0,1009.0,10.0,40.5,29.7,0.1,0.0,Partially cloudy,partly-cloudy-day
2024-08-05 08:00:00,26.6,26.6,71.35,21.0,0.0,0.0,0.0,0.0,31.3,17.7,50.0,1009.0,10.0,64.7,163.1,0.6,2.0,Partially cloudy,partly-cloudy-day
2024-08-05 09:00:00,27.6,29.2,63.25,20.0,0.0,0.0,0.0,0.0,33.1,22.3,70.0,1009.0,10.0,74.5,331.7,1.2,3.0,Partially cloudy,partly-cloudy-day
2024-08-05 10:00:00,29.0,30.3,54.83,19.0,0.0,0.0,0.0,0.0,34.9,24.1,52.0,1009.6,10.0,89.2,492.4,1.8,5.0,Partially cloudy,partly-cloudy-day
2024-08-05 11:00:00,29.0,30.0,52.77,18.4,0.0,0.0,0.0,0.0,37.1,20.8,36.0,1010.0,10.0,50.0,596.9,2.1,6.0,Partially cloudy,partly-cloudy-day
2024-08-05 12:00:00,30.6,30.9,43.45,16.8,0.0,0.0,0.0,0.0,35.3,23.4,48.0,1010.0,10.0,50.0,759.3,2.7,8.0,Partially cloudy,partly-cloudy-day
2024-08-05 13:00:00,31.4,31.8,42.17,17.0,0.0,0.0,0.0,0.0,36.7,23.4,52.0,1010.0,10.0,50.0,773.9,2.8,8.0,Partially cloudy,partly-cloudy-day
2024-08-05 14:00:00,31.6,32.2,42.66,17.4,0.0,0.0,0.0,0.0,39.6,24.9,44.0,1009.4,10.0,50.0,812.2,2.9,8.0,Partially cloudy,partly-cloudy-day
2024-08-05 15:00:00,30.4,31.2,47.55,18.0,0.0,0.0,0.0,0.0,43.9,28.4,44.0,1009.0,10.0,50.0,651.3,2.3,7.0,Partially cloudy,partly-cloudy-day
2024-08-05 16:00:00,28.0,29.1,56.72,18.6,0.0,0.0,0.0,0.0,43.6,31.7,26.0,1009.6,10.0,50.0,505.8,1.8,5.0,Partially cloudy,partly-cloudy-day
2024-08-05 17:00:00,28.0,29.0,55.93,18.4,0.0,0.0,0.0,0.0,40.7,32.4,58.0,1009.4,10.0,64.7,446.6,1.6,4.0,Partially cloudy,partly-cloudy-day
2024-08-05 18:00:00,28.0,28.9,54.59,18.0,0.0,0.0,0.0,0.0,38.9,29.5,56.0,1009.0,10.0,50.0,342.6,1.2,3.0,Partially cloudy,partly-cloudy-day
2024-08-05 19:00:00,27.0,27.8,56.48,17.6,0.0,0.0,0.0,0.0,36.0,27.3,56.0,1009.0,10.0,50.0,208.6,0.8,2.0,Partially cloudy,partly-cloudy-day
2024-08-05 20:00:00,26.4,26.4,54.96,16.6,0.0,0.0,0.0,0.0,34.6,24.1,54.0,1010.0,10.0,45.1,69.3,0.2,1.0,Partially cloudy,partly-cloudy-day
2024-08-05 21:00:00,25.0,25.0,62.68,17.4,0.0,0.0,0.0,0.0,32.8,25.9,60.0,1010.0,10.0,28.4,1.1,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-05 22:00:00,25.0,25.0,62.68,17.4,0.0,0.0,0.0,0.0,34.2,19.7,60.0,1010.0,10.0,10.8,0.0,0.0,0.0,Clear,clear-night
2024-08-05 23:00:00,25.0,25.0,61.16,17.0,0.0,0.0,0.0,0.0,33.1,18.4,70.0,1010.0,10.0,6.2,0.0,0.0,0.0,Clear,clear-night
2024-08-06 00:00:00,24.0,24.0,67.5,17.6,0.0,0.0,0.0,0.0,29.2,13.7,70.0,1010.0,10.0,2.1,0.0,0.0,0.0,Clear,clear-night
2024-08-06 01:00:00,23.0,23.0,68.97,17.0,0.0,0.0,0.0,0.0,25.9,13.0,60.0,1010.0,10.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-08-06 02:00:00,23.0,23.0,73.46,18.0,0.0,0.0,0.0,0.0,23.8,13.0,56.0,1009.0,10.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-08-06 03:00:00,23.0,23.0,73.46,18.0,0.0,0.0,0.0,0.0,23.0,10.5,48.0,1009.0,10.0,1.2,0.0,0.0,0.0,Clear,clear-night
2024-08-06 04:00:00,23.0,23.0,73.46,18.0,0.0,0.0,0.0,0.0,22.7,9.8,54.0,1009.0,10.0,2.3,0.0,0.0,0.0,Clear,clear-night
2024-08-06 05:00:00,23.0,23.0,73.46,18.0,0.0,0.0,0.0,0.0,23.0,10.1,40.0,1009.0,10.0,5.1,0.0,0.0,0.0,Clear,clear-night
2024-08-06 06:00:00,22.4,22.4,76.24,18.0,0.0,0.0,0.0,0.0,22.7,7.6,38.0,1009.0,10.0,6.1,0.0,0.0,0.0,Clear,clear-night
2024-08-06 07:00:00,23.6,23.6,70.8,18.0,0.0,0.0,0.0,0.0,22.3,10.5,54.0,1009.6,10.0,6.6,30.4,0.1,0.0,Clear,clear-day
2024-08-06 08:00:00,25.0,25.0,65.15,18.0,0.0,0.0,0.0,0.0,24.8,15.2,66.0,1010.0,10.0,19.8,167.9,0.6,2.0,Clear,clear-day
2024-08-06 09:00:00,26.6,26.6,63.04,19.0,0.0,0.0,0.0,0.0,25.9,15.5,74.0,1009.4,10.0,28.1,348.2,1.3,3.0,Partially cloudy,partly-cloudy-day
2024-08-06 10:00:00,27.0,27.8,56.48,17.6,0.0,0.0,0.0,0.0,24.1,17.3,98.0,1009.6,10.0,28.1,504.4,1.8,5.0,Partially cloudy,partly-cloudy-day
2024-08-06 11:00:00,27.6,28.7,58.02,18.6,0.0,0.0,0.0,0.0,23.0,12.6,125.0,1009.4,10.0,28.1,646.7,2.3,6.0,Partially cloudy,partly-cloudy-day
2024-08-06 12:00:00,28.0,29.0,55.93,18.4,0.0,0.0,0.0,0.0,21.2,13.7,160.0,1009.0,10.0,28.1,786.4,2.8,8.0,Partially cloudy,partly-cloudy-day
2024-08-06 13:00:00,28.6,30.1,57.45,19.4,0.0,0.0,0.0,0.0,19.8,14.1,208.0,1009.0,10.0,28.1,870.9,3.1,9.0,Partially cloudy,partly-cloudy-day
2024-08-06 14:00:00,29.4,31.0,55.7,19.6,0.0,0.0,0.0,0.0,18.4,18.4,238.0,1008.4,10.0,28.1,880.5,3.2,9.0,Partially cloudy,partly-cloudy-day
2024-08-06 15:00:00,29.0,30.8,58.35,20.0,0.0,0.0,0.0,0.0,19.8,18.4,240.0,1008.0,10.0,28.1,809.6,2.9,8.0,Partially cloudy,partly-cloudy-day
2024-08-06 16:00:00,29.0,30.8,58.35,20.0,0.0,0.0,0.0,0.0,21.2,16.6,240.0,1008.0,10.0,28.1,698.0,2.5,7.0,Partially cloudy,partly-cloudy-day
2024-08-06 17:00:00,29.0,30.8,58.35,20.0,0.0,0.0,0.0,0.0,21.2,15.9,240.0,1008.0,10.0,28.1,550.1,2.0,6.0,Partially cloudy,partly-cloudy-day
2024-08-06 18:00:00,29.0,30.0,52.77,18.4,0.0,0.0,0.0,0.0,20.5,11.9,246.0,1007.0,10.0,40.3,329.6,1.2,3.0,Partially cloudy,partly-cloudy-day
2024-08-06 19:00:00,29.0,29.6,49.56,17.4,0.0,0.0,0.0,0.0,20.5,7.6,228.0,1007.0,10.0,35.2,199.1,0.7,2.0,Partially cloudy,partly-cloudy-day
2024-08-06 20:00:00,28.6,28.9,47.57,16.4,0.0,0.0,0.0,0.0,21.6,6.0,110.0,1008.0,10.0,25.2,59.7,0.2,1.0,Partially cloudy,partly-cloudy-day
2024-08-06 21:00:00,28.4,28.0,39.73,13.4,0.0,0.0,0.0,0.0,21.6,9.4,80.0,1008.0,10.0,31.1,0.8,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-06 22:00:00,27.4,27.5,45.6,14.6,0.0,0.0,0.0,0.0,18.4,10.1,90.0,1008.0,10.0,13.2,0.0,0.0,0.0,Clear,clear-night
2024-08-06 23:00:00,27.0,27.1,44.83,14.0,0.0,0.0,0.0,0.0,20.5,8.3,32.0,1008.6,10.0,17.9,0.0,0.0,0.0,Clear,clear-night
2024-08-07 00:00:00,27.0,27.1,44.83,14.0,0.0,0.0,0.0,0.0,20.5,18.8,358.0,1009.0,10.0,2.5,0.0,0.0,0.0,Clear,clear-night
2024-08-07 01:00:00,26.4,26.4,49.58,15.0,0.0,0.0,0.0,0.0,18.4,20.8,12.0,1009.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-07 02:00:00,26.1,26.1,65.37,19.1,0.0,0.0,0.0,0.0,15.8,22.3,40.0,1010.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-07 03:00:00,25.0,25.0,65.15,18.0,0.0,0.0,0.0,0.0,15.1,18.1,40.0,1010.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-07 04:00:00,25.0,25.0,69.36,19.0,0.0,0.0,0.0,0.0,19.4,11.9,60.0,1010.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-07 05:00:00,25.0,25.0,71.05,19.4,0.0,0.0,0.0,0.0,28.8,11.2,90.0,1010.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-07 06:00:00,24.4,24.4,76.56,20.0,0.0,0.0,0.0,0.0,36.7,5.1,80.0,1010.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-08-07 07:00:00,25.0,25.0,75.59,20.4,0.0,0.0,0.0,0.0,38.5,2.9,25.0,1011.0,10.0,50.0,28.1,0.1,0.0,Partially cloudy,partly-cloudy-day
2024-08-07 08:00:00,25.6,25.6,69.47,19.6,0.0,0.0,0.0,0.0,39.6,20.1,10.0,1011.0,10.0,50.0,159.6,0.6,2.0,Partially cloudy,partly-cloudy-day
2024-08-07 09:00:00,25.6,25.6,62.82,18.0,0.0,0.0,0.0,0.0,38.5,27.7,10.0,1012.0,10.0,50.0,300.2,1.1,3.0,Partially cloudy,partly-cloudy-day
2024-08-07 10:00:00,27.0,27.6,52.26,16.4,0.0,0.0,0.0,0.0,37.1,27.0,360.0,1012.0,10.0,40.3,455.3,1.6,5.0,Partially cloudy,partly-cloudy-day
2024-08-07 11:00:00,27.4,27.8,49.84,16.0,0.0,0.0,0.0,0.0,38.9,23.4,360.0,1012.0,10.0,50.0,577.6,2.1,6.0,Partially cloudy,partly-cloudy-day
2024-08-07 12:00:00,27.6,27.8,47.3,15.4,0.0,0.0,0.0,0.0,38.9,24.1,6.0,1013.0,10.0,50.0,721.9,2.6,7.0,Partially cloudy,partly-cloudy-day
2024-08-07 13:00:00,28.6,28.5,43.53,15.0,0.0,0.0,0.0,0.0,38.9,22.3,6.0,1012.6,10.0,50.0,811.6,2.9,8.0,Partially cloudy,partly-cloudy-day
2024-08-07 14:00:00,28.0,28.2,46.91,15.6,0.0,0.0,0.0,0.0,39.2,25.2,20.0,1013.0,10.0,50.0,813.7,2.9,8.0,Partially cloudy,partly-cloudy-day
2024-08-07 15:00:00,28.0,28.0,45.11,15.0,0.0,0.0,0.0,0.0,40.7,24.5,14.0,1013.0,10.0,50.0,822.6,3.0,8.0,Partially cloudy,partly-cloudy-day
2024-08-07 16:00:00,28.0,28.0,45.11,15.0,0.0,0.0,0.0,0.0,41.8,25.2,12.0,1013.0,10.0,50.0,708.1,2.5,7.0,Partially cloudy,partly-cloudy-day
2024-08-07 17:00:00,28.0,28.1,46.24,15.4,0.0,0.0,0.0,0.0,43.2,25.9,22.0,1012.0,10.0,28.1,554.0,2.0,6.0,Partially cloudy,partly-cloudy-day
2024-08-07 18:00:00,27.0,27.3,47.82,15.0,0.0,0.0,0.0,0.0,42.5,26.6,24.0,1012.0,10.0,6.7,403.7,1.5,4.0,Clear,clear-day
2024-08-07 19:00:00,26.4,26.4,46.48,14.0,0.0,0.0,0.0,0.0,40.3,25.9,42.0,1012.0,10.0,1.3,231.7,0.8,2.0,Clear,clear-day
2024-08-07 20:00:00,25.0,25.0,55.99,15.6,0.0,0.0,0.0,0.0,37.4,21.9,36.0,1013.0,10.0,5.7,69.2,0.2,1.0,Clear,clear-day
2024-08-07 21:00:00,24.0,24.0,64.94,17.0,0.0,0.0,0.0,0.0,34.6,22.7,56.0,1013.0,10.0,3.6,0.7,0.0,0.0,Clear,clear-night
2024-08-07 22:00:00,24.0,24.0,64.94,17.0,0.0,0.0,0.0,0.0,32.8,16.2,50.0,1013.0,10.0,11.6,0.0,0.0,0.0,Clear,clear-night
2024-08-07 23:00:00,23.4,23.4,67.38,17.0,0.0,0.0,0.0,0.0,31.0,13.7,56.0,1013.0,10.0,12.5,0.0,0.0,0.0,Clear,clear-night
